 # no. of sources:
          16
 # nv:
           3
 # start pos: [m]
   11.0414740000000       -6.42886710000000       0.459000000000000     
   10.8263550000000       -6.30361430000000        1.46100000000000     
   10.3979150000000       -7.19985270000000        1.46100000000000     
   10.5959140000000       -7.33695400000000       0.484000000000000     
   10.5949650000000       -7.33629670000000      -0.484000000000000     
   10.3556700000000       -7.17060080000000       -1.47400000000000     
   10.7826590000000       -6.27817230000000       -1.47400000000000     
   11.0304610000000       -6.42245440000000      -0.484000000000000     
  -11.0414730000000        6.42886900000000       0.459000000000000     
  -10.8263540000000        6.30361610000000        1.46100000000000     
  -10.3979130000000        7.19985450000000        1.46100000000000     
  -10.5959130000000        7.33695580000000       0.484000000000000     
  -10.5949640000000        7.33629850000000      -0.484000000000000     
  -10.3556680000000        7.17060250000000       -1.47400000000000     
  -10.7826580000000        6.27817420000000       -1.47400000000000     
  -11.0304600000000        6.42245630000000      -0.484000000000000     
 # beam unit vector:
 -0.927610800000000       0.372777910000000      -2.397590400000000E-002
 -0.917022160000000       0.365431960000000      -0.159780620000000     
 -0.865424420000000       0.474879690000000      -0.159780620000000     
 -0.874617260000000       0.482140640000000      -5.084337300000000E-002
 -0.874610630000000       0.482126550000000       5.109049300000000E-002
 -0.863154730000000       0.473157250000000       0.176312580000000     
 -0.914624140000000       0.363835900000000       0.176312580000000     
 -0.926720090000000       0.372262870000000       5.109049300000000E-002
  0.927610730000000      -0.372778070000000      -2.397590400000000E-002
  0.917022090000000      -0.365432120000000      -0.159780620000000     
  0.865424340000000      -0.474879840000000      -0.159780620000000     
  0.874617180000000      -0.482140790000000      -5.084337300000000E-002
  0.874610550000000      -0.482126700000000       5.109049300000000E-002
  0.863154650000000      -0.473157400000000       0.176312580000000     
  0.914624080000000      -0.363836050000000       0.176312580000000     
  0.926720020000000      -0.372263030000000       5.109049300000000E-002
 # beam-width-polynomial coefficients:
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
  0.000000000000000E+000  1.073573300000000E-002  0.000000000000000E+000
 # Injection energy [eV]:
  0.000000000000000E+000  6.941161983648558E-310  6.941147872765782E-310
  6.941147872785544E-310  6.941147872805307E-310  6.941162089262451E-310
  6.941161716490119E-310  4.446590812571219E-323  6.941167676642539E-310
  3.112613568799853E-322  6.941161716504743E-310  2.470328229206233E-323
  6.941167676747677E-310  6.941147872805307E-310  6.941167676963485E-310
  0.000000000000000E+000
 # Particle fraction of full/half/third energy:
  2.556857049492856E+247  7.351991288221611E+223  1.143655949335891E+243
   156810632858.510       3.463654420394183E-080  6.909103444806166E-310
  1.720888127423114E+088  1.559704909683788E+098  2.198351135061443E+214
  4.069663142063159E-080  3.124419138984508E+209  1.528300402526787E+036
  8.143701040823955E+044  8.744309469559515E-308  6.941173839430847E-310
  6.941167676644911E-310  4.940656458412465E-324  0.000000000000000E+000
  0.000000000000000E+000  6.941167676733448E-310  1.194432109572112E-314
  0.000000000000000E+000  0.000000000000000E+000  6.941167676687598E-310
  9.244026376915936E-313  0.000000000000000E+000  6.941167676701827E-310
  6.941174232603347E-310  6.941260431826453E-310  2.121996804787978E-314
  2.121995791459338E-314  6.941174020802740E-310  0.000000000000000E+000
  6.941147872805307E-310  6.941167676670998E-310  1.016189477336076E-316
  0.000000000000000E+000  6.941167676963485E-310  6.941167676747677E-310
  6.941173842702401E-310  0.000000000000000E+000  1.018557979702856E-312
  6.941167676667045E-310  6.941167676657559E-310  0.000000000000000E+000
  6.941161984957634E-310  1.536036753147998E-317  9.073070447549559E-315
 # A beam [m_p]
   2.00000000000000        2.00000000000000        2.00000000000000     
   2.00000000000000        2.00000000000000        2.00000000000000     
   2.00000000000000        2.00000000000000        2.00000000000000     
   2.00000000000000        2.00000000000000        2.00000000000000     
   2.00000000000000        2.00000000000000        2.00000000000000     
   2.00000000000000     
